Statistics for ICV ML.  Version 1
Manager: RHEL64 W-2024.09-SP3-1.11364552 2025/02/11 
Flow=0
SharedRecipe=1
Subflows=Fill 
CMEM: 375.0.0 1387 0:0 5:5 5:5 5:5 5:5 5:5 5:5 1:1:0:1 10.81 0.00 0.00
CMEM: 368.0.0 1366 0:0 96560:96560 97144:97144 42580:42580 36247:36247 206813:206813 80454:80454 1:1:0:1 10.81 0.00 0.00
CMEM: 369.0.0 1369 0:0 60857:60857 60857:60857 42275:42275 20800:20800 60857:60857 20800:20800 1:1:0:1 11.20 0.00 0.00
CMEM: 370.0.0 1372 0:0 53081:53081 53081:53081 34482:34482 17296:17296 53081:53081 17296:17296 1:1:0:1 11.20 0.00 0.00
CMEM: 371.0.0 1375 0:0 18451:18451 18451:18451 18598:18598 7197:7197 18451:18451 7197:7197 1:1:0:1 10.81 0.00 0.00
CMEM: 4045.0.0 12521 0:0 5:5 5:5 5:5 5:5 5:5 5:5 1:1:0:1 10.93 0.00 0.00
CMEM: 3131.0.0 9751 0:0 5:5 5:5 5:5 5:5 5:5 5:5 1:1:0:1 10.93 0.00 0.00
CMEM: 2217.0.0 6981 0:0 5:5 5:5 5:5 5:5 5:5 5:5 1:1:0:1 10.93 0.00 0.00
CMEM: 1303.0.0 4211 0:0 5:5 5:5 5:5 5:5 5:5 5:5 1:1:0:1 10.93 0.00 0.00
CMEM: 387.0.0 1426 0:0 5:5 5:5 5:5 5:5 5:5 5:5 1:1:0:1 10.93 0.00 0.00
CMEM: 341.0.0 1281 0:0 15824:15824 15824:15824 7480:7480 5782:5782 15824:15824 5782:5782 1:1:0:1 19.23 0.02 0.00
CMEM: 372.0.0 1378 0:0 15824:15824 15824:15824 7480:7480 5782:5782 15824:15824 5782:5782 1:1:0:1 11.37 0.00 0.01
CMEM: 376.0.0 1392 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.76 0.00 0.00
CMEM: 377.0.0 1394 0:0 16:16 16:16 10:10 10:10 16:16 10:10 1:1:0:1 13.45 0.01 0.00
CMEM: 379.0.0 1401 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.42 0.00 0.00
CMEM: 378.0.0 1399 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.42 0.00 0.00
CMEM: 380.0.0 1403 0:0 6:6 6:6 5:5 5:5 6:6 5:5 1:1:0:1 13.74 0.01 0.00
CMEM: 381.0.0 1407 0:0 6:6 6:6 5:5 5:5 6:6 5:5 1:1:0:1 11.40 0.00 0.00
CMEM: 5355.0.0 16468 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 10.57 0.07 0.02
CMEM: 382.0.0 1412 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 15.56 0.03 0.00
CMEM: 411.0.0 1505 0:0 6:6 6:6 5:5 5:5 6:6 5:5 1:1:0:1 13.49 0.01 0.00
CMEM: 364.0.0 1358 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.99 0.00 0.00
CMEM: 365.0.0 1360 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.93 0.00 0.00
CMEM: 366.0.0 1362 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.95 0.00 0.00
CMEM: 367.0.0 1364 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.93 0.00 0.00
CMEM: 412.0.0 1509 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.93 0.00 0.00
CMEM: 363.0.0 1356 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 17.84 0.04 0.05
CMEM: 413.0.0 1511 0:0 14:14 14:14 8:8 8:8 14:14 8:8 1:1:0:1 14.34 0.05 0.00
CMEM: 4069.0.0 12598 0:0 14:14 14:14 8:8 8:8 14:14 8:8 1:1:0:1 11.92 0.00 0.00
CMEM: 3155.0.0 9828 0:0 14:14 14:14 8:8 8:8 14:14 8:8 1:1:0:1 11.92 0.00 0.00
CMEM: 2241.0.0 7058 0:0 14:14 14:14 8:8 8:8 14:14 8:8 1:1:0:1 11.92 0.00 0.01
CMEM: 1327.0.0 4288 0:0 14:14 14:14 8:8 8:8 14:14 8:8 1:1:0:1 11.92 0.00 0.00
CMEM: 414.0.0 1515 0:0 170:170 170:170 16:16 16:16 170:170 16:16 1:1:0:1 19.07 0.05 0.06
CMEM: 1328.0.0 4291 0:0 206:206 206:206 13:13 13:13 206:206 13:13 1:1:0:1 18.25 0.04 0.03
CMEM: 2242.0.0 7061 0:0 141:141 141:141 13:13 13:13 141:141 13:13 1:1:0:1 16.17 0.04 0.03
CMEM: 3156.0.0 9831 0:0 263:263 263:263 17:17 17:17 263:263 17:17 1:1:0:1 16.06 0.02 0.02
CMEM: 4070.0.0 12601 0:0 188:188 188:188 19:19 19:19 188:188 19:19 1:1:0:1 13.46 0.02 0.02
CMEM: 342.0.0 1286 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 14.04 0.01 0.00
CMEM: 4047.0.0 12535 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.28 0.00 0.00
CMEM: 310.0.0 1186 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 13.65 0.00 0.00
CMEM: 334.0.0 1261 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 13.27 0.02 0.00
CMEM: 389.0.0 1440 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.28 0.00 0.00
CMEM: 3133.0.0 9765 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.78 0.00 0.00
CMEM: 318.0.0 1211 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 13.28 0.00 0.00
CMEM: 1305.0.0 4225 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.28 0.00 0.00
CMEM: 326.0.0 1236 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 12.78 0.00 0.00
CMEM: 2219.0.0 6995 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.78 0.00 0.00
CMEM: 3157.0.0 9835 0:0 138:138 138:138 5:5 5:5 138:138 5:5 1:1:0:1 14.03 0.01 0.00
CMEM: 1329.0.0 4295 0:0 114:114 114:114 5:5 5:5 114:114 5:5 1:1:0:1 13.15 0.01 0.00
CMEM: 4071.0.0 12605 0:0 151:151 151:151 5:5 5:5 151:151 5:5 1:1:0:1 13.68 0.01 0.00
CMEM: 415.0.0 1519 0:0 106:106 106:106 5:5 5:5 106:106 5:5 1:1:0:1 13.57 0.01 0.00
CMEM: 2243.0.0 7065 0:0 121:121 121:121 5:5 5:5 121:121 5:5 1:1:0:1 13.95 0.01 0.00
CMEM: 1684.0.0 5271 0:0 0:0 0:0 0:0 0:0 0:0 0:0 5:0:0:0 15.03 0.01 0.01
CMEM: 770.0.0 2499 0:0 0:0 0:0 0:0 0:0 0:0 0:0 5:0:0:0 19.46 0.03 0.04
CMEM: 2598.0.0 8041 0:0 0:0 0:0 0:0 0:0 0:0 0:0 5:0:0:0 15.04 0.02 0.01
CMEM: 3512.0.0 10811 0:0 205:820 205:820 205:820 205:820 205:820 205:820 5:4:0:4 15.76 0.03 0.01
CMEM: 4426.0.0 13581 0:0 9:36 9:36 20:80 9:36 9:36 9:36 5:4:0:4 16.51 0.03 0.01
CMEM: 4072.0.0 12608 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.98 0.00 0.00
CMEM: 3158.0.0 9838 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.38 0.00 0.00
CMEM: 2244.0.0 7068 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.98 0.00 0.00
CMEM: 1330.0.0 4298 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.76 0.00 0.00
CMEM: 416.0.0 1522 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.60 0.00 0.00
CMEM: 4073.0.0 12610 0:0 20:20 20:20 10:10 10:10 20:20 10:10 1:1:0:1 14.81 0.01 0.00
CMEM: 3159.0.0 9840 0:0 8:8 8:8 3:3 3:3 8:8 3:3 1:1:0:1 14.28 0.01 0.00
CMEM: 4074.0.0 12614 0:0 20:20 20:20 10:10 10:10 20:20 10:10 1:1:0:1 12.37 0.00 0.00
CMEM: 3160.0.0 9844 0:0 8:8 8:8 3:3 3:3 8:8 3:3 1:1:0:1 11.84 0.00 0.00
CMEM: 2245.0.0 7070 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 14.73 0.00 0.00
CMEM: 2246.0.0 7074 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 2249.0.0 7083 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 1331.0.0 4300 0:0 4:4 4:4 2:2 2:2 4:4 2:2 1:1:0:1 14.92 0.01 0.00
CMEM: 1332.0.0 4304 0:0 4:4 4:4 2:2 2:2 4:4 2:2 1:1:0:1 11.84 0.00 0.00
CMEM: 4076.0.0 12621 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.23 0.00 0.00
CMEM: 4077.0.0 12623 0:0 20:20 20:20 10:10 10:10 20:20 10:10 1:1:0:1 11.84 0.00 0.00
CMEM: 417.0.0 1524 0:0 3:3 3:3 2:2 2:2 3:3 2:2 1:1:0:1 15.45 0.01 0.00
CMEM: 3162.0.0 9851 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 11.85 0.00 0.00
CMEM: 418.0.0 1528 0:0 3:3 3:3 2:2 2:2 3:3 2:2 1:1:0:1 12.37 0.00 0.00
CMEM: 3163.0.0 9853 0:0 8:8 8:8 3:3 3:3 8:8 3:3 1:1:0:1 11.84 0.00 0.00
CMEM: 1334.0.0 4311 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.76 0.00 0.00
CMEM: 420.0.0 1535 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 12.23 0.00 0.00
CMEM: 1335.0.0 4313 0:0 4:4 4:4 2:2 2:2 4:4 2:2 1:1:0:1 12.37 0.00 0.00
CMEM: 2221.0.0 7001 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 421.0.0 1537 0:0 3:3 3:3 2:2 2:2 3:3 2:2 1:1:0:1 11.84 0.00 0.00
CMEM: 1307.0.0 4231 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 3135.0.0 9771 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.84 0.00 0.00
CMEM: 391.0.0 1446 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 4049.0.0 12541 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.84 0.00 0.00
CMEM: 772.0.0 2505 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.03 0.00 0.00
CMEM: 1686.0.0 5277 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.40 0.00 0.00
CMEM: 1695.0.0 5305 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 781.0.0 2533 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.84 0.00 0.00
CMEM: 1715.0.0 5365 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 801.0.0 2593 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.84 0.00 0.00
CMEM: 789.0.0 2557 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 792.0.0 2566 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.84 0.00 0.00
CMEM: 795.0.0 2575 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 1703.0.0 5329 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.84 0.00 0.00
CMEM: 1706.0.0 5338 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 1709.0.0 5347 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.84 0.00 0.00
CMEM: 798.0.0 2584 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 1712.0.0 5356 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 2600.0.0 8047 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.93 0.00 0.00
CMEM: 2609.0.0 8075 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 3514.0.0 10817 0:0 85:85 85:85 85:85 85:85 85:85 85:85 1:1:0:1 14.17 0.01 0.00
CMEM: 2629.0.0 8135 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 2617.0.0 8099 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 3523.0.0 10845 0:0 85:85 85:85 85:85 85:85 85:85 85:85 1:1:0:1 11.96 0.00 0.00
CMEM: 2620.0.0 8108 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 2623.0.0 8117 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 3540.0.0 10896 0:0 85:85 85:85 85:85 85:85 85:85 85:85 1:1:0:1 12.76 0.00 0.00
CMEM: 2626.0.0 8126 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 763.0.0 2475 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 784.0.0 2542 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 4428.0.0 13587 0:0 19:19 19:19 19:19 19:19 19:19 19:19 1:1:0:1 14.74 0.01 0.00
CMEM: 1677.0.0 5247 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 4437.0.0 13615 0:0 19:19 19:19 19:19 19:19 19:19 19:19 1:1:0:1 12.37 0.00 0.00
CMEM: 1698.0.0 5314 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 2591.0.0 8017 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 4454.0.0 13666 0:0 19:19 19:19 19:19 19:19 19:19 19:19 1:1:0:1 12.37 0.00 0.00
CMEM: 2612.0.0 8084 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 3505.0.0 10787 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.01
CMEM: 4419.0.0 13557 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 3526.0.0 10854 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 4440.0.0 13624 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 4078.0.0 12627 0:0 20:20 20:20 10:10 10:10 20:20 10:10 1:1:0:1 12.76 0.00 0.00
CMEM: 3164.0.0 9857 0:0 8:8 8:8 3:3 3:3 8:8 3:3 1:1:0:1 11.93 0.01 0.00
CMEM: 1336.0.0 4317 0:0 4:4 4:4 2:2 2:2 4:4 2:2 1:1:0:1 12.34 0.00 0.00
CMEM: 2250.0.0 7087 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 422.0.0 1541 0:0 3:3 3:3 2:2 2:2 3:3 2:2 1:1:0:1 11.93 0.00 0.00
CMEM: 3522.0.0 10841 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.93 0.00 0.00
CMEM: 3543.0.0 10905 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.37 0.00 0.00
CMEM: 4436.0.0 13611 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.53 0.00 0.00
CMEM: 4457.0.0 13675 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 11.96 0.00 0.00
CMEM: 4079.0.0 12630 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 14.87 0.01 0.00
CMEM: 3165.0.0 9860 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 14.46 0.01 0.00
CMEM: 423.0.0 1544 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 14.46 0.01 0.01
CMEM: 1337.0.0 4320 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 14.87 0.01 0.01
CMEM: 4054.0.0 12556 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.37 0.00 0.00
CMEM: 396.0.0 1461 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.37 0.00 0.00
CMEM: 3140.0.0 9786 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.37 0.00 0.00
CMEM: 1312.0.0 4246 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.37 0.00 0.00
CMEM: 2226.0.0 7016 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.37 0.00 0.00
CMEM: 2251.0.0 7090 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.59 0.01 0.00
CMEM: 3524.0.0 10848 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.38 0.00 0.00
CMEM: 4421.0.0 13565 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.62 0.00 0.00
CMEM: 4438.0.0 13618 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 13.35 0.00 0.00
CMEM: 3507.0.0 10795 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.62 0.00 0.00
CMEM: 2593.0.0 8025 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.96 0.00 0.00
CMEM: 1679.0.0 5255 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 13.62 0.00 0.00
CMEM: 765.0.0 2483 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 12.96 0.00 0.00
CMEM: 3525.0.0 10850 0:0 221:221 221:221 221:221 221:221 221:221 221:221 1:1:0:1 15.99 0.01 0.00
CMEM: 4439.0.0 13620 0:0 22:22 22:22 22:22 22:22 22:22 22:22 1:1:0:1 14.70 0.01 0.00
