Statistics for ICV ML.  Version 1
Manager: RHEL64 W-2024.09-SP3-1.11364552 2025/02/11 
Flow=0
SharedRecipe=1
Subflows=
CMEM: 1724.0.0 5460 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.02 0.00 0.00
CMEM: 1722.0.0 5456 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1712.0.0 5426 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.02 0.00 0.00
CMEM: 1710.0.0 5422 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1708.0.0 5418 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.02 0.00 0.00
CMEM: 1706.0.0 5414 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1564.0.0 4910 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.02 0.00 0.00
CMEM: 1562.0.0 4906 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1560.0.0 4902 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.02 0.00 0.00
CMEM: 1558.0.0 4898 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1548.0.0 4868 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.02 0.00 0.00
CMEM: 1546.0.0 4864 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1544.0.0 4860 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.02 0.00 0.00
CMEM: 1542.0.0 4856 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1400.0.0 4352 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.02 0.00 0.00
CMEM: 1398.0.0 4348 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1396.0.0 4344 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1394.0.0 4340 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1382.0.0 4306 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1384.0.0 4310 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.15 0.00 0.00
CMEM: 1380.0.0 4302 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1378.0.0 4298 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.15 0.00 0.00
CMEM: 1236.0.0 3794 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1234.0.0 3790 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.15 0.00 0.00
CMEM: 1232.0.0 3786 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1230.0.0 3782 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.15 0.00 0.00
CMEM: 1220.0.0 3752 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1218.0.0 3748 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.15 0.00 0.00
CMEM: 1216.0.0 3744 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1214.0.0 3740 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.15 0.00 0.00
CMEM: 1072.0.0 3236 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1070.0.0 3232 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.15 0.00 0.00
CMEM: 1068.0.0 3228 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
CMEM: 1066.0.0 3224 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.15 0.00 0.00
CMEM: 1056.0.0 3194 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 8.09 0.00 0.00
